,date,AvgSolar,AvgWindDir,AvgWindSpeed,Beam_temperature_corrected,NH4_mean,NO3_mean,PO4_mean,SiO2_mean,doy,doy_numeric,month,monthname,synconc,year,year_numeric,temp,lindex,log_syn,Beam_temperature_corrected_interpolated_flag,Beam_temperature_corrected_filled,Beam_temperature_corrected_interpolated,Beam_temperature_corrected_std,daily_index,synconc_interpolated_flag,synconc_filled,synconc_interpolated,synconc_std
2291,2009-08-17,261.679166666667,220.613888888889,4.62083333333333,20.4138300694444,,,,,1900-08-17,229,8.0,August,,2009,2009.627397260274,20.4138300694444,2291,,False,20.4138300694444,20.4138300694444,0.1,2291,True,44292.588396172214,44292.588396172214,33603.01500882218
2292,2009-08-18,45.7608695652174,239.027941176471,4.25441176470588,20.6956833009282,1.9650069071373748,0.0,0.0,20.3764116327512,1900-08-18,230,8.0,August,49891.1896019234,2009,2009.6301369863013,20.6956833009282,2292,10.817599705067167,False,20.6956833009282,20.6956833009282,0.1,2292,False,49891.1896019234,49891.1896019234,0.1
2293,2009-08-19,213.923611111111,238.054166666667,5.12222222222222,20.7141531597222,,,,,1900-08-19,231,8.0,August,60688.6130949951,2009,2009.6328767123289,20.7141531597222,2293,11.013511366286613,False,20.7141531597222,20.7141531597222,0.1,2293,False,60688.6130949951,60688.6130949951,0.1
2294,2009-08-20,187.845833333333,208.338888888889,2.69444444444444,20.05905875,,,,,1900-08-20,232,8.0,August,90450.1777517634,2009,2009.6356164383562,20.05905875,2294,11.412554456015135,False,20.05905875,20.05905875,0.1,2294,False,90450.1777517634,90450.1777517634,0.1
2295,2009-08-21,240.611111111111,190.383333333333,6.37222222222222,19.9329367708333,,,,,1900-08-21,233,8.0,August,120485.837496226,2009,2009.6383561643836,19.9329367708333,2295,11.699287493853868,False,19.9329367708333,19.9329367708333,0.1,2295,False,120485.837496226,120485.837496226,0.1
2296,2009-08-22,179.252777777778,126.727777777778,5.17916666666667,20.4354442708333,,,,,1900-08-22,234,8.0,August,123849.726710137,2009,2009.641095890411,20.4354442708333,2296,11.726824228295264,False,20.4354442708333,20.4354442708333,0.1,2296,False,123849.726710137,123849.726710137,0.1
2297,2009-08-23,169.747222222222,231.631944444444,4.5875,19.5213765972222,,,,,1900-08-23,235,8.0,August,110955.110421803,2009,2009.6438356164383,19.5213765972222,2297,11.616880987884057,False,19.5213765972222,19.5213765972222,0.1,2297,False,110955.110421803,110955.110421803,0.1
2298,2009-08-24,226.285416666667,226.395138888889,3.13125,19.8358784722222,,,,,1900-08-24,236,8.0,August,103071.686167712,2009,2009.6465753424657,19.8358784722222,2298,11.543180007339267,False,19.8358784722222,19.8358784722222,0.1,2298,False,103071.686167712,103071.686167712,0.1
2299,2009-08-25,197.227777777778,180.036111111111,3.19305555555556,20.2023226736111,,,,,1900-08-25,237,8.0,August,90631.448330099,2009,2009.6493150684933,20.2023226736111,2299,11.41455654361295,False,20.2023226736111,20.2023226736111,0.1,2299,False,90631.448330099,90631.448330099,0.1
2300,2009-08-26,234.729838709677,238.893229166667,6.17890625,20.7291784375,,,,,1900-08-26,238,8.0,August,75971.1894065652,2009,2009.6520547945206,20.7291784375,2300,11.238109460641198,False,20.7291784375,20.7291784375,0.1,2300,False,75971.1894065652,75971.1894065652,0.1
2301,2009-08-27,214.496376811594,194.923188405797,3.51159420289855,20.4396094097222,,,,,1900-08-27,239,8.0,August,67359.14706542,2009,2009.654794520548,20.4396094097222,2301,11.117793986505577,False,20.4396094097222,20.4396094097222,0.1,2301,False,67359.14706542,67359.14706542,0.1
2302,2009-08-28,119.091666666667,145.959722222222,4.89305555555556,19.9158972222222,,,,,1900-08-28,240,8.0,August,57587.9895628688,2009,2009.6575342465753,19.9158972222222,2302,10.961069310408277,False,19.9158972222222,19.9158972222222,0.1,2302,False,57587.9895628688,57587.9895628688,0.1
2303,2009-08-29,17.5208333333333,174.484722222222,8.10138888888889,19.5641009375,,,,,1900-08-29,241,8.0,August,39920.9724182076,2009,2009.6602739726027,19.5641009375,2303,10.594657089302258,False,19.5641009375,19.5641009375,0.1,2303,False,39920.9724182076,39920.9724182076,0.1
2304,2009-08-30,79.5154929577465,190.93661971831,3.47746478873239,19.5282690277778,,,,,1900-08-30,242,8.0,August,27146.1027981592,2009,2009.66301369863,19.5282690277778,2304,10.208988771712864,False,19.5282690277778,19.5282690277778,0.1,2304,False,27146.1027981592,27146.1027981592,0.1
2305,2009-08-31,158.440298507463,236.535714285714,2.60571428571429,19.185715,,,,,1900-08-31,243,8.0,August,25545.3156013936,2009,2009.6657534246576,19.185715,2305,10.148209236411367,False,19.185715,19.185715,0.1,2305,False,25545.3156013936,25545.3156013936,0.1
2306,2009-09-01,,,,,,,,,,244,,,,2009,,,2306,,True,18.94048560512038,18.94048560512038,0.5061839235773712,2306,True,28697.21608646806,28697.21608646806,22072.049414357534
2307,2009-09-02,,,,,,,,,,245,,,,2009,,,2307,,True,18.87393040555972,18.87393040555972,0.6658239865991605,2307,True,33644.16314506939,33644.16314506939,26385.020704920098
2308,2009-09-03,,,,,,,,,,246,,,,2009,,,2308,,True,18.892817394523547,18.892817394523547,1.0109658123952865,2308,True,39049.302876947324,39049.302876947324,29581.19080159981
2309,2009-09-04,243.595070422535,34.1284722222222,3.82916666666667,18.9039145652174,1.820521105141975,0.0,0.0,10.6638223041179,1900-09-04,247,9.0,September,43575.7813818516,2009,2009.676712328767,18.9039145652174,2309,10.682256802111592,False,18.9039145652174,18.9039145652174,0.1,2309,False,43575.7813818516,43575.7813818516,0.1
2310,2009-09-05,238.504166666667,238.731944444444,1.78194444444444,18.8770483333333,,,,,1900-09-05,248,9.0,September,45132.8989427313,2009,2009.6794520547944,18.8770483333333,2310,10.71736672613875,False,18.8770483333333,18.8770483333333,0.1,2310,False,45132.8989427313,45132.8989427313,0.1
2311,2009-09-06,241.238888888889,50.275,6.15277777777778,18.9208342708333,,,,,1900-09-06,249,9.0,September,41584.5144710272,2009,2009.682191780822,18.9208342708333,2311,10.635483128655144,False,18.9208342708333,18.9208342708333,0.1,2311,False,41584.5144710272,41584.5144710272,0.1
2312,2009-09-07,219.701388888889,113.5625,2.65555555555556,18.868370625,,,,,1900-09-07,250,9.0,September,41552.8068593409,2009,2009.6849315068494,18.868370625,2312,10.634720351776691,False,18.868370625,18.868370625,0.1,2312,False,41552.8068593409,41552.8068593409,0.1
2313,2009-09-08,148.115277777778,217.379166666667,1.78888888888889,18.8186192708333,,,,,1900-09-08,251,9.0,September,50870.7054250487,2009,2009.6876712328767,18.8186192708333,2313,10.837042504932155,False,18.8186192708333,18.8186192708333,0.1,2313,False,50870.7054250487,50870.7054250487,0.1
2314,2009-09-09,180.675,60.9590909090909,4.64545454545454,18.5805210069444,,,,,1900-09-09,252,9.0,September,61484.8857856464,2009,2009.690410958904,18.5805210069444,2314,11.026546664007789,False,18.5805210069444,18.5805210069444,0.1,2314,False,61484.8857856464,61484.8857856464,0.1
2315,2009-09-10,256.0475,69.67125,7.895,18.0057869097222,,,,,1900-09-10,253,9.0,September,72830.3597628456,2009,2009.6931506849314,18.0057869097222,2315,11.195888176961473,False,18.0057869097222,18.0057869097222,0.1,2315,False,72830.3597628456,72830.3597628456,0.1
2316,2009-09-11,60.3463768115942,80.1985507246377,7.62173913043478,17.9571664583333,,,,,1900-09-11,254,9.0,September,76669.213476024,2009,2009.695890410959,17.9571664583333,2316,11.247255517937962,False,17.9571664583333,17.9571664583333,0.1,2316,False,76669.213476024,76669.213476024,0.1
2317,2009-09-12,85.5638888888889,107.165277777778,4.86944444444444,17.7132664236111,,,,,1900-09-12,255,9.0,September,66398.5130408527,2009,2009.6986301369864,17.7132664236111,2317,11.103429941250715,False,17.7132664236111,17.7132664236111,0.1,2317,False,66398.5130408527,66398.5130408527,0.1
2318,2009-09-13,190.944444444444,138.708333333333,3.9625,18.0016571527778,,,,,1900-09-13,256,9.0,September,54856.8396031467,2009,2009.7013698630137,18.0016571527778,2318,10.912482154431633,False,18.0016571527778,18.0016571527778,0.1,2318,False,54856.8396031467,54856.8396031467,0.1
2319,2009-09-14,232.488888888889,247.638888888889,4.74722222222222,18.2690954861111,,,,,1900-09-14,257,9.0,September,51466.4272426547,2009,2009.704109589041,18.2690954861111,2319,10.848684975872924,False,18.2690954861111,18.2690954861111,0.1,2319,False,51466.4272426547,51466.4272426547,0.1
2320,2009-09-15,214.820833333333,195.113888888889,4.70833333333333,18.451475,,,,,1900-09-15,258,9.0,September,53653.5174448187,2009,2009.7068493150684,18.451475,2320,10.890302308720857,False,18.451475,18.451475,0.1,2320,False,53653.5174448187,53653.5174448187,0.1
2321,2009-09-16,165.947222222222,67.075,6.06388888888889,18.2722401736111,,,,,1900-09-16,259,9.0,September,51091.5598239036,2009,2009.7095890410958,18.2722401736111,2321,10.841374592763142,False,18.2722401736111,18.2722401736111,0.1,2321,False,51091.5598239036,51091.5598239036,0.1
2322,2009-09-17,96.0527777777778,131.590277777778,5.08333333333333,17.993856875,,,,,1900-09-17,260,9.0,September,46130.5140666196,2009,2009.7123287671234,17.993856875,2322,10.73922992035753,False,17.993856875,17.993856875,0.1,2322,False,46130.5140666196,46130.5140666196,0.1
2323,2009-09-18,201.351388888889,266.823611111111,8.08472222222222,18.0820734981685,,,,,1900-09-18,261,9.0,September,47214.0152810354,2009,2009.7150684931507,18.0820734981685,2323,10.762446061417737,False,18.0820734981685,18.0820734981685,0.1,2323,False,47214.0152810354,47214.0152810354,0.1
2324,2009-09-19,229.131944444444,280.202777777778,4.2625,18.0902595138889,,,,,1900-09-19,262,9.0,September,48398.5595780735,2009,2009.717808219178,18.0902595138889,2324,10.787225331478258,False,18.0902595138889,18.0902595138889,0.1,2324,False,48398.5595780735,48398.5595780735,0.1
2325,2009-09-20,226.315277777778,220.170833333333,3.62916666666667,17.6774023958333,,,,,1900-09-20,263,9.0,September,49404.8495667211,2009,2009.7205479452055,17.6774023958333,2325,10.807803867724541,False,17.6774023958333,17.6774023958333,0.1,2325,False,49404.8495667211,49404.8495667211,0.1
2326,2009-09-21,227.2875,237.104166666667,4.6125,17.7111246875,,,,,1900-09-21,264,9.0,September,59574.5679867126,2009,2009.7232876712328,17.7111246875,2326,10.994984050353786,False,17.7111246875,17.7111246875,0.1,2326,False,59574.5679867126,59574.5679867126,0.1
2327,2009-09-22,187.643055555556,193.880555555556,4.55416666666667,17.8732472222222,,,,,1900-09-22,265,9.0,September,74706.4572338047,2009,2009.7260273972602,17.8732472222222,2327,11.221321809604603,False,17.8732472222222,17.8732472222222,0.1,2327,False,74706.4572338047,74706.4572338047,0.1
2328,2009-09-23,97.8361111111111,218.504166666667,5.65,18.1230244791667,,,,,1900-09-23,266,9.0,September,82894.6311964967,2009,2009.7287671232878,18.1230244791667,2328,11.325325576619658,False,18.1230244791667,18.1230244791667,0.1,2328,False,82894.6311964967,82894.6311964967,0.1
2329,2009-09-24,107.475,186.475735294118,4.51617647058823,18.4882128383509,,,,,1900-09-24,267,9.0,September,78815.6739486952,2009,2009.731506849315,18.4882128383509,2329,11.274867164044768,False,18.4882128383509,18.4882128383509,0.1,2329,False,78815.6739486952,78815.6739486952,0.1
2330,2009-09-25,202.7125,154.276388888889,6.6375,18.0682980902778,,,,,1900-09-25,268,9.0,September,70817.7294171956,2009,2009.7342465753425,18.0682980902778,2330,11.167864663830198,False,18.0682980902778,18.0682980902778,0.1,2330,False,70817.7294171956,70817.7294171956,0.1
2331,2009-09-26,211.630555555556,108.343055555556,4.5625,17.8619428472222,,,,,1900-09-26,269,9.0,September,78436.0642150395,2009,2009.7369863013698,17.8619428472222,2331,11.270039103312524,False,17.8619428472222,17.8619428472222,0.1,2331,False,78436.0642150395,78436.0642150395,0.1
2332,2009-09-27,20.65,157.084722222222,9.41527777777778,17.6691128125,,,,,1900-09-27,270,9.0,September,110804.11969591,2009,2009.7397260273972,17.6691128125,2332,11.615519233975139,False,17.6691128125,17.6691128125,0.1,2332,False,110804.11969591,110804.11969591,0.1
2333,2009-09-28,202.786111111111,225.4,8.17222222222222,17.6412573958333,,,,,1900-09-28,271,9.0,September,121297.237981768,2009,2009.7424657534248,17.6412573958333,2333,11.705999324530836,False,17.6412573958333,17.6412573958333,0.1,2333,False,121297.237981768,121297.237981768,0.1
2334,2009-09-29,197.919444444444,247.141666666667,8.41388888888889,17.8241869791667,,,,,1900-09-29,272,9.0,September,92431.7786929624,2009,2009.7452054794521,17.8241869791667,2334,11.434226123749555,False,17.8241869791667,17.8241869791667,0.1,2334,False,92431.7786929624,92431.7786929624,0.1
2335,2009-09-30,137.958333333333,277.359722222222,4.85277777777778,17.7730552083333,,,,,1900-09-30,273,9.0,September,61304.6293078759,2009,2009.7479452054795,17.7730552083333,2335,11.023610637961571,False,17.7730552083333,17.7730552083333,0.1,2335,False,61304.6293078759,61304.6293078759,0.1
2336,2009-10-01,91.3180555555555,290.433333333333,3.58611111111111,17.3051151388889,,,,,1900-10-01,274,10.0,October,50822.8124959174,2009,2009.7506849315068,17.3051151388889,2336,10.836100597647379,False,17.3051151388889,17.3051151388889,0.1,2336,False,50822.8124959174,50822.8124959174,0.1
2337,2009-10-02,180.844927536232,244.101449275362,4.37246376811594,16.9057406587181,5.49046047582502,0.0321454971527845,0.1426855516750745,15.1696627143086,1900-10-02,275,10.0,October,51507.8655200922,2009,2009.7534246575342,16.9057406587181,2337,10.84948980353549,False,16.9057406587181,16.9057406587181,0.1,2337,False,51507.8655200922,51507.8655200922,0.1
2338,2009-10-03,34.1814285714286,136.288888888889,7.23194444444444,16.6630848611111,,,,,1900-10-03,276,10.0,October,54961.7537650297,2009,2009.7561643835616,16.6630848611111,2338,10.914392836231185,False,16.6630848611111,16.6630848611111,0.1,2338,False,54961.7537650297,54961.7537650297,0.1
2339,2009-10-04,141.872222222222,261.231944444444,2.85277777777778,16.6458194097222,,,,,1900-10-04,277,10.0,October,74183.3163746422,2009,2009.7589041095891,16.6458194097222,2339,11.214294557170726,False,16.6458194097222,16.6458194097222,0.1,2339,False,74183.3163746422,74183.3163746422,0.1
2340,2009-10-05,178.636111111111,285.066666666667,4.74305555555556,16.9169284027778,,,,,1900-10-05,278,10.0,October,101770.855774864,2009,2009.7616438356165,16.9169284027778,2340,11.530479053061539,False,16.9169284027778,16.9169284027778,0.1,2340,False,101770.855774864,101770.855774864,0.1
2341,2009-10-06,190.254166666667,270.281944444444,5.97777777777778,16.8894896875,,,,,1900-10-06,279,10.0,October,116243.924084743,2009,2009.7643835616439,16.8894896875,2341,11.663446056145997,False,16.8894896875,16.8894896875,0.1,2341,False,116243.924084743,116243.924084743,0.1
2342,2009-10-07,117.565277777778,233.831944444444,10.1277777777778,16.9033105555556,,,,,1900-10-07,280,10.0,October,110422.404720345,2009,2009.7671232876712,16.9033105555556,2342,11.612068333542803,False,16.9033105555556,16.9033105555556,0.1,2342,False,110422.404720345,110422.404720345,0.1
2343,2009-10-08,178.751388888889,307.661111111111,5.82916666666667,16.4641328125,,,,,1900-10-08,281,10.0,October,89236.658282406,2009,2009.7698630136986,16.4641328125,2343,11.39904720143572,False,16.4641328125,16.4641328125,0.1,2343,False,89236.658282406,89236.658282406,0.1
2344,2009-10-09,57.6625,195.7375,4.99722222222222,16.3731544791667,,,,,1900-10-09,282,10.0,October,74874.533072752,2009,2009.772602739726,16.3731544791667,2344,11.223569099308182,False,16.3731544791667,16.3731544791667,0.1,2344,False,74874.533072752,74874.533072752,0.1
2345,2009-10-10,81.4194444444445,286.455555555556,5.9875,16.2333132638889,,,,,1900-10-10,283,10.0,October,79501.3001775204,2009,2009.7753424657535,16.2333132638889,2345,11.28352865494291,False,16.2333132638889,16.2333132638889,0.1,2345,False,79501.3001775204,79501.3001775204,0.1
2346,2009-10-11,173.373611111111,281.788888888889,5.45833333333333,16.1228163888889,,,,,1900-10-11,284,10.0,October,84839.1720283546,2009,2009.7780821917809,16.1228163888889,2346,11.348512649417827,False,16.1228163888889,16.1228163888889,0.1,2346,False,84839.1720283546,84839.1720283546,0.1
2347,2009-10-12,139.4125,238.665277777778,3.63472222222222,15.8652253472222,,,,,1900-10-12,285,10.0,October,84136.7985171995,2009,2009.7808219178082,15.8652253472222,2347,11.340199306945921,False,15.8652253472222,15.8652253472222,0.1,2347,False,84136.7985171995,84136.7985171995,0.1
2348,2009-10-13,59.4486111111111,246.461111111111,6.96111111111111,15.5026057291667,,,,,1900-10-13,286,10.0,October,82388.0563354905,2009,2009.7835616438356,15.5026057291667,2348,11.319195758006853,False,15.5026057291667,15.5026057291667,0.1,2348,False,82388.0563354905,82388.0563354905,0.1
2349,2009-10-14,170.568055555556,311.890277777778,4.00972222222222,15.1954835763889,,,,,1900-10-14,287,10.0,October,79525.5658786158,2009,2009.786301369863,15.1954835763889,2349,11.283833832324387,False,15.1954835763889,15.1954835763889,0.1,2349,False,79525.5658786158,79525.5658786158,0.1
2350,2009-10-15,34.8340277777778,96.1416666666667,4.84305555555556,14.8127480148075,2.306956638526475,0.3888901843451405,0.1412372396843875,8.095493270309245,1900-10-15,288,10.0,October,79491.74752465,2009,2009.7890410958903,14.8127480148075,2350,11.283408490532956,False,14.8127480148075,14.8127480148075,0.1,2350,False,79491.74752465,79491.74752465,0.1
2351,2009-10-16,44.7628571428571,35.0385714285714,9.93,14.0093902083333,,,,,1900-10-16,289,10.0,October,73580.7996534514,2009,2009.7917808219179,14.0093902083333,2351,11.206139396409597,False,14.0093902083333,14.0093902083333,0.1,2351,False,73580.7996534514,73580.7996534514,0.1
2352,2009-10-17,59.0097222222222,38.5,7.9375,13.4097587847222,,,,,1900-10-17,290,10.0,October,63942.8391646219,2009,2009.7945205479452,13.4097587847222,2352,11.065744825203593,False,13.4097587847222,13.4097587847222,0.1,2352,False,63942.8391646219,63942.8391646219,0.1
2353,2009-10-18,20.2777777777778,80.5757142857143,9.82916666666667,13.040098125,,,,,1900-10-18,291,10.0,October,65028.1843194517,2009,2009.7972602739726,13.040098125,2353,11.08257605981297,False,13.040098125,13.040098125,0.1,2353,False,65028.1843194517,65028.1843194517,0.1
2354,2009-10-19,82.2194444444444,217.590277777778,3.79861111111111,12.7927459722222,,,,,1900-10-19,292,10.0,October,59790.6526539631,2009,2009.8,12.7927459722222,2354,10.998604617586624,False,12.7927459722222,12.7927459722222,0.1,2354,False,59790.6526539631,59790.6526539631,0.1
2355,2009-10-20,154.372222222222,273.425,4.10416666666667,12.5533121875,,,,,1900-10-20,293,10.0,October,47005.4117540474,2009,2009.8027397260273,12.5533121875,2355,10.758018017766805,False,12.5533121875,12.5533121875,0.1,2355,False,47005.4117540474,47005.4117540474,0.1
2356,2009-10-21,150.616666666667,241.456944444444,2.84583333333333,12.6029071875,2.43699386032233,0.3542417237718365,0.0832511188720734,2.50324467232815,1900-10-21,294,10.0,October,43167.0375148829,2009,2009.805479452055,12.6029071875,2356,10.672832462495085,False,12.6029071875,12.6029071875,0.1,2356,False,43167.0375148829,43167.0375148829,0.1
2357,2009-10-22,122.794285714286,226.031428571429,6.38,12.942784702444,,,,,1900-10-22,295,10.0,October,56826.9239722342,2009,2009.8082191780823,12.942784702444,2357,10.94776550599596,False,12.942784702444,12.942784702444,0.1,2357,False,56826.9239722342,56826.9239722342,0.1
2358,2009-10-23,61.7083333333333,80.6833333333333,7.01527777777778,13.1314979513889,,,,,1900-10-23,296,10.0,October,72356.1897110921,2009,2009.8109589041096,13.1314979513889,2358,11.189356280730468,False,13.1314979513889,13.1314979513889,0.1,2358,False,72356.1897110921,72356.1897110921,0.1
2359,2009-10-24,30.8541666666667,161.1,10.89375,12.7863001388889,,,,,1900-10-24,297,10.0,October,73061.1024908256,2009,2009.813698630137,12.7863001388889,2359,11.199051390446554,False,12.7863001388889,12.7863001388889,0.1,2359,False,73061.1024908256,73061.1024908256,0.1
2360,2009-10-25,,,,,,,,,1900-10-25,298,10.0,October,65460.4920027395,2009,2009.8164383561643,,2360,11.089202064109106,True,12.732229114824179,12.732229114824179,1.363384104672579,2360,False,65460.4920027395,65460.4920027395,0.1
2361,2009-10-26,,,,,,,,,1900-10-26,299,10.0,October,56581.1755459238,2009,2009.8191780821917,,2361,10.943431621343928,True,12.98689981113643,12.98689981113643,1.3147579753207912,2361,False,56581.1755459238,56581.1755459238,0.1
2362,2009-10-27,25.4558823529412,91.6132352941176,5.56176470588235,13.2677388888889,,,,,1900-10-27,300,10.0,October,47417.7676339208,2009,2009.8219178082193,13.2677388888889,2362,10.766752282043969,False,13.2677388888889,13.2677388888889,0.1,2362,False,47417.7676339208,47417.7676339208,0.1
2363,2009-10-28,23.9180555555556,52.1888888888889,7.53194444444444,13.2870505902778,,,,,1900-10-28,301,10.0,October,44189.1020851705,2009,2009.8246575342466,13.2870505902778,2363,10.696233478506045,False,13.2870505902778,13.2870505902778,0.1,2363,False,44189.1020851705,44189.1020851705,0.1
2364,2009-10-29,113.984722222222,32.5083333333333,7.27361111111111,12.9370041319444,,,,,1900-10-29,302,10.0,October,46810.2511403996,2009,2009.827397260274,12.9370041319444,2364,10.753857499381189,False,12.9370041319444,12.9370041319444,0.1,2364,False,46810.2511403996,46810.2511403996,0.1
2365,2009-10-30,88.4277777777778,105.480555555556,3.33611111111111,12.6876885763889,,,,,1900-10-30,303,10.0,October,50511.6272783652,2009,2009.8301369863013,12.6876885763889,2365,10.829958831897512,False,12.6876885763889,12.6876885763889,0.1,2365,False,50511.6272783652,50511.6272783652,0.1
2366,2009-10-31,116.298611111111,190.4,9.42638888888889,12.5399840972222,,,,,1900-10-31,304,10.0,October,57277.8941229742,2009,2009.8328767123287,12.5399840972222,2366,10.955670036345811,False,12.5399840972222,12.5399840972222,0.1,2366,False,57277.8941229742,57277.8941229742,0.1
2367,2009-11-01,41.6479452054794,183.156,4.228,12.7421459722222,,,,,1900-11-01,305,11.0,November,61862.8134201658,2009,2009.835616438356,12.7421459722222,2367,11.03267452564724,False,12.7421459722222,12.7421459722222,0.1,2367,False,61862.8134201658,61862.8134201658,0.1
2368,2009-11-02,46.3347222222222,48.5638888888889,7.17777777777778,12.6480815625,,,,,1900-11-02,306,11.0,November,57825.8407548374,2009,2009.8383561643836,12.6480815625,2368,10.96519102663661,False,12.6480815625,12.6480815625,0.1,2368,False,57825.8407548374,57825.8407548374,0.1
2369,2009-11-03,130.415277777778,235.690277777778,5.20555555555556,12.4587713541667,,,,,1900-11-03,307,11.0,November,55314.9717029746,2009,2009.841095890411,12.4587713541667,2369,10.920798886907361,False,12.4587713541667,12.4587713541667,0.1,2369,False,55314.9717029746,55314.9717029746,0.1
2370,2009-11-04,134.129166666667,273.195833333333,4.25416666666667,12.4444731498342,,,,,1900-11-04,308,11.0,November,57026.4799801762,2009,2009.8438356164384,12.4444731498342,2370,10.95127099999733,False,12.4444731498342,12.4444731498342,0.1,2370,False,57026.4799801762,57026.4799801762,0.1
2371,2009-11-05,104.040277777778,193.218055555556,2.18888888888889,12.2603045188492,1.497836147352265,0.2394363767976065,0.301463458802225,8.460966992469155,1900-11-05,309,11.0,November,58289.4791282651,2009,2009.8465753424657,12.2603045188492,2371,10.973176895131855,False,12.2603045188492,12.2603045188492,0.1,2371,False,58289.4791282651,58289.4791282651,0.1
2372,2009-11-06,77.4083333333333,316.65,5.58194444444444,12.017225,,,,,1900-11-06,310,11.0,November,56186.3962207536,2009,2009.849315068493,12.017225,2372,10.936429946451561,False,12.017225,12.017225,0.1,2372,False,56186.3962207536,56186.3962207536,0.1
2373,2009-11-07,129.575,269.236111111111,5.50833333333333,11.9162725694444,,,,,1900-11-07,311,11.0,November,50098.951569152,2009,2009.8520547945207,11.9162725694444,2373,10.821755360090556,False,11.9162725694444,11.9162725694444,0.1,2373,False,50098.951569152,50098.951569152,0.1
2374,2009-11-08,114.655555555556,254.156944444444,6.5125,11.9179408680556,,,,,1900-11-08,312,11.0,November,47123.1248477225,2009,2009.854794520548,11.9179408680556,2374,10.760519132928867,False,11.9179408680556,11.9179408680556,0.1,2374,False,47123.1248477225,47123.1248477225,0.1
2375,2009-11-09,120.308333333333,214.856944444444,3.925,11.7706684375,,,,,1900-11-09,313,11.0,November,50780.7171435967,2009,2009.8575342465754,11.7706684375,2375,10.835271977718945,False,11.7706684375,11.7706684375,0.1,2375,False,50780.7171435967,50780.7171435967,0.1
2376,2009-11-10,58.8097222222222,164.045833333333,4.23055555555556,11.8481853819444,,,,,1900-11-10,314,11.0,November,53826.5350950053,2009,2009.8602739726027,11.8481853819444,2376,10.893521841937444,False,11.8481853819444,11.8481853819444,0.1,2376,False,53826.5350950053,53826.5350950053,0.1
2377,2009-11-11,52.1722222222222,41.5125,7.67777777777778,11.9590858333333,,,,,1900-11-11,315,11.0,November,51610.8198846224,2009,2009.86301369863,11.9590858333333,2377,10.851486617174745,False,11.9590858333333,11.9590858333333,0.1,2377,False,51610.8198846224,51610.8198846224,0.1
2378,2009-11-12,43.1222222222222,55.4361111111111,9.83888888888889,11.7991264583333,,,,,1900-11-12,316,11.0,November,53692.4743778024,2009,2009.8657534246574,11.7991264583333,2378,10.891028128735792,False,11.7991264583333,11.7991264583333,0.1,2378,False,53692.4743778024,53692.4743778024,0.1
2379,2009-11-13,13.2478873239437,57.9880281690141,10.3464788732394,11.3156402430556,,,,,1900-11-13,317,11.0,November,61336.7613459111,2009,2009.868493150685,11.3156402430556,2379,11.02413463787056,False,11.3156402430556,11.3156402430556,0.1,2379,False,61336.7613459111,61336.7613459111,0.1
2380,2009-11-14,35.3763888888889,85.4263888888889,7.67083333333333,11.2398812847222,,,,,1900-11-14,318,11.0,November,58174.5244493514,2009,2009.8712328767124,11.2398812847222,2380,10.971202813652361,False,11.2398812847222,11.2398812847222,0.1,2380,False,58174.5244493514,58174.5244493514,0.1
2381,2009-11-15,50.225,139.402777777778,2.74444444444444,11.587735625,,,,,1900-11-15,319,11.0,November,44647.0560731631,2009,2009.8739726027397,11.587735625,2381,10.70654365071914,False,11.587735625,11.587735625,0.1,2381,False,44647.0560731631,44647.0560731631,0.1
2382,2009-11-16,107.688888888889,292.104166666667,3.64027777777778,11.9392793055556,,,,,1900-11-16,320,11.0,November,34038.8532056611,2009,2009.876712328767,11.9392793055556,2382,10.435257892509377,False,11.9392793055556,11.9392793055556,0.1,2382,False,34038.8532056611,34038.8532056611,0.1
2383,2009-11-17,111.758333333333,118.7375,4.72916666666667,11.6666880555556,,,,,1900-11-17,321,11.0,November,28332.5728818549,2009,2009.8794520547945,11.6666880555556,2383,10.251767406980214,False,11.6666880555556,11.6666880555556,0.1,2383,False,28332.5728818549,28332.5728818549,0.1
2384,2009-11-18,98.9583333333333,68.2416666666667,3.06805555555556,11.2301257291667,,,,,1900-11-18,322,11.0,November,24749.038143797,2009,2009.8821917808218,11.2301257291667,2384,10.116541904364766,False,11.2301257291667,11.2301257291667,0.1,2384,False,24749.038143797,24749.038143797,0.1
2385,2009-11-19,89.3861111111111,79.9472222222222,3.7875,11.1373328125,,,,,1900-11-19,323,11.0,November,22423.9585450486,2009,2009.8849315068494,11.1373328125,2385,10.017885244156178,False,11.1373328125,11.1373328125,0.1,2385,False,22423.9585450486,22423.9585450486,0.1
2386,2009-11-20,42.1236111111111,213.618055555556,6.88888888888889,11.31986125,,,,,1900-11-20,324,11.0,November,23805.1741898442,2009,2009.8876712328768,11.31986125,2386,10.077658238965602,False,11.31986125,11.31986125,0.1,2386,False,23805.1741898442,23805.1741898442,0.1
2387,2009-11-21,80.0347222222222,287.695833333333,3.6125,11.3161059722222,,,,,1900-11-21,325,11.0,November,26601.2515503913,2009,2009.890410958904,11.3161059722222,2387,10.188713544429527,False,11.3161059722222,11.3161059722222,0.1,2387,False,26601.2515503913,26601.2515503913,0.1
