date,AvgSolar,AvgWindDir,AvgWindSpeed,Beam_temperature_corrected,NH4_mean,NO3_mean,PO4_mean,SiO2_mean,doy,doy_numeric,month,monthname,synconc,year
2011-03-17,220.445070422535,269.579166666667,4.42222222222222,4.49232402777778,,,,,1900-03-17,76.0,1900-03-01,March,1894.25893827549,2011.0
2011-03-18,160.366197183099,252.423943661972,7.72112676056338,4.77827461805556,,,,,1900-03-18,77.0,1900-03-01,March,,2011.0
2011-03-19,146.676388888889,137.427777777778,4.76944444444444,4.84720270833333,,,,,1900-03-19,78.0,1900-03-01,March,,2011.0
2011-03-20,209.45,171.008333333333,3.67361111111111,4.91737364583333,,,,,1900-03-20,79.0,1900-03-01,March,,2011.0
2011-03-21,37.8069444444444,173.584722222222,7.41388888888889,4.92997881944444,,,,,1900-03-21,80.0,1900-03-01,March,1576.37470257129,2011.0
2011-03-22,144.127777777778,251.0125,5.99444444444444,4.84925947916667,,,,,1900-03-22,81.0,1900-03-01,March,1552.24136321317,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.2780673394495415,0.220460091172814,0.0914998153846153,1.049299275590552,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.6754524550119465,0.173397290125169,0.11872502643764,1.05668407854382,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,2.3741948228043146,0.0381072108331766,0.118084368932039,1.1548712477922098,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,1.994849676425271,0.09979228888470966,0.09037240776699045,1.2501278711688348,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.5988595377503849,0.1690781267632125,0.054975145631068,0.884141897142855,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.544739630200308,0.0,0.0,1.19497929974026,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.390472604006163,0.0631845476772615,0.0,0.9107134815584415,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-23,88.1222222222222,220.483333333333,2.80555555555556,5.00852166666667,0.721261571648688,0.0,0.08554805825242714,0.9598458451948045,1900-03-23,82.0,1900-03-01,March,1574.90903044125,2011.0
2011-03-24,107.573611111111,94.9013888888889,6.52916666666667,4.96098461805555,,,,,1900-03-24,83.0,1900-03-01,March,1519.04712953339,2011.0
2011-03-25,185.946376811594,283.205797101449,6.29710144927536,4.84608986111111,,,,,1900-03-25,84.0,1900-03-01,March,1391.41517575672,2011.0
2011-03-26,248.016666666667,301.206944444444,6.26666666666667,4.79753336805556,,,,,1900-03-26,85.0,1900-03-01,March,1121.82920869209,2011.0
2011-03-27,236.344444444444,283.331944444444,6.71111111111111,4.7248425,,,,,1900-03-27,86.0,1900-03-01,March,1014.13995354483,2011.0
2011-03-28,248.002777777778,289.511111111111,6.64861111111111,4.63863892361111,,,,,1900-03-28,87.0,1900-03-01,March,986.526610600544,2011.0
2011-03-29,245.858333333333,290.976388888889,5.62222222222222,4.58442184027778,,,,,1900-03-29,88.0,1900-03-01,March,915.55453795555,2011.0
2011-03-30,235.559722222222,271.622222222222,4.27638888888889,4.60847435897436,,,,,1900-03-30,89.0,1900-03-01,March,828.45537871788,2011.0
2011-03-31,64.1513888888889,90.2486111111111,5.99166666666667,4.78138315972222,,,,,1900-03-31,90.0,1900-03-01,March,843.615954915954,2011.0
2011-04-01,75.5042253521127,215.439436619718,7.87183098591549,4.81307204861111,,,,,1900-04-01,91.0,1900-04-01,April,889.745602618665,2011.0
2011-04-02,250.393055555556,266.933333333333,8.16805555555556,4.85735559027778,,,,,1900-04-02,92.0,1900-04-01,April,890.685464978752,2011.0
2011-04-03,260.263888888889,295.293055555556,5.30138888888889,5.11454284160352,,,,,1900-04-03,93.0,1900-04-01,April,843.502926719882,2011.0
2011-04-04,32.0958333333333,173.629166666667,5.925,5.24807503472222,,,,,1900-04-04,94.0,1900-04-01,April,856.405854132263,2011.0
2011-04-05,71.7027777777778,239.154166666667,10.4930555555556,5.42158079861111,,,,,1900-04-05,95.0,1900-04-01,April,931.361972485929,2011.0
2011-04-06,261.809722222222,270.009722222222,8.75972222222222,5.76841371527778,,,,,1900-04-06,96.0,1900-04-01,April,963.548925425376,2011.0
2011-04-07,185.773611111111,117.156944444444,3.62777777777778,5.78607291666667,,,,,1900-04-07,97.0,1900-04-01,April,948.691231413357,2011.0
2011-04-08,198.348611111111,178.829166666667,3.91805555555556,5.85091336805556,,,,,1900-04-08,98.0,1900-04-01,April,868.358384034047,2011.0
2011-04-09,252.488888888889,137.630555555556,3.33611111111111,6.04064208333333,,,,,1900-04-09,99.0,1900-04-01,April,766.589012509522,2011.0
2011-04-10,211.855555555556,190.186111111111,2.97361111111111,6.3918115625,,,,,1900-04-10,100.0,1900-04-01,April,623.676669989482,2011.0
2011-04-11,42.4794117647059,215.373529411765,7.27352941176471,6.65561697916667,,,,,1900-04-11,101.0,1900-04-01,April,512.334134049581,2011.0
2011-04-12,83.0722222222222,152.170833333333,5.63055555555556,6.83990180555555,,,,,1900-04-12,102.0,1900-04-01,April,478.187319550632,2011.0
2011-04-13,22.9805555555556,212.307575757576,2.47916666666667,6.55937802083333,,,,,1900-04-13,103.0,1900-04-01,April,533.619035034772,2011.0
2011-04-14,179.340277777778,145.316901408451,2.36805555555556,6.66776604166667,,,,,1900-04-14,104.0,1900-04-01,April,594.021727902389,2011.0
2011-04-15,270.061111111111,216.593055555556,4.00555555555556,6.84484020833333,,,,,1900-04-15,105.0,1900-04-01,April,609.525331798254,2011.0
2011-04-16,183.823611111111,214.60985915493,3.24583333333333,6.7014809375,,,,,1900-04-16,106.0,1900-04-01,April,608.914711864935,2011.0
2011-04-17,247.178260869565,84.6338461538462,1.99565217391304,7.16194663194444,,,,,1900-04-17,107.0,1900-04-01,April,595.693921784434,2011.0
2011-04-18,243.609722222222,58.9222222222222,7.83472222222222,7.53343145833334,,,,,1900-04-18,108.0,1900-04-01,April,605.473585375804,2011.0
2011-04-19,130.847222222222,175.376388888889,8.19166666666667,7.67026638888889,,,,,1900-04-19,109.0,1900-04-01,April,628.19153949798,2011.0
2011-04-20,93.9680555555556,151.883333333333,6.4875,7.60086416666667,,,,,1900-04-20,110.0,1900-04-01,April,618.217898686944,2011.0
2011-04-21,288.711111111111,183.581428571429,5.04861111111111,7.95682152777778,,,,,1900-04-21,111.0,1900-04-01,April,572.572257481874,2011.0
2011-04-22,229.234722222222,192.813888888889,4.0875,8.24639104166667,,,,,1900-04-22,112.0,1900-04-01,April,524.41520565859,2011.0
2011-04-23,,,,,,,,,,,,,518.445769537919,
2011-04-24,,,,,,,,,,,,,531.033360201313,
2011-04-25,,,,,,,,,,,,,671.180185674993,
2011-04-26,,,,,,,,,,,,,840.620964173791,
2011-04-27,,,,,,,,,,,,,911.421490705687,
2011-04-28,,,,,,,,,,,,,893.045231051386,
2011-04-29,,,,,,,,,,,,,784.201311500173,
2011-04-30,,,,,,,,,,,,,687.05892029457,
2011-05-01,,,,,,,,,,,,,622.104341474268,
2011-05-02,,,,,,,,,,,,,623.178525674432,
2011-05-03,162.940151515152,160.487857142857,5.82619047619048,10.9951659213969,0.602400092449923,0.1023775813428626,0.0,7.366605793246755,1900-05-03,123.0,1900-05-01,May,760.298865686597,2011.0
2011-05-03,162.940151515152,160.487857142857,5.82619047619048,10.9951659213969,1.56998311248074,0.0,0.0,6.54439072831169,1900-05-03,123.0,1900-05-01,May,760.298865686597,2011.0
2011-05-03,162.940151515152,160.487857142857,5.82619047619048,10.9951659213969,1.5194037596302,0.0,0.0,6.16336423480519,1900-05-03,123.0,1900-05-01,May,760.298865686597,2011.0
2011-05-03,162.940151515152,160.487857142857,5.82619047619048,10.9951659213969,1.1046530662557794,0.0363492119616325,0.0,3.706746052987015,1900-05-03,123.0,1900-05-01,May,760.298865686597,2011.0
2011-05-03,162.940151515152,160.487857142857,5.82619047619048,10.9951659213969,1.05407371340524,0.03831403422982885,0.0378094368932039,3.2755844945454546,1900-05-03,123.0,1900-05-01,May,760.298865686597,2011.0
2011-05-04,118.368055555556,161.809722222222,6.125,10.5232901736111,,,,,1900-05-04,124.0,1900-05-01,May,940.096536967897,2011.0
2011-05-05,188.941860465116,120.768181818182,3.80681818181818,10.8776042708333,,,,,1900-05-05,125.0,1900-05-01,May,1117.96669216906,2011.0
2011-05-06,236.89,216.363333333333,6.60666666666667,10.9915913888889,,,,,1900-05-06,126.0,1900-05-01,May,1354.54903784298,2011.0
2011-05-07,285.279166666667,186.168055555556,4.66388888888889,11.0305670833333,,,,,1900-05-07,127.0,1900-05-01,May,1564.06811309049,2011.0
2011-05-08,207.595833333333,135.181944444444,5.65,11.1870903125,,,,,1900-05-08,128.0,1900-05-01,May,1856.58141365726,2011.0
2011-05-09,189.816666666667,109.452777777778,8.48472222222222,11.2326799305556,,,,,1900-05-09,129.0,1900-05-01,May,2134.15751657588,2011.0
2011-05-10,107.897222222222,18.0722222222222,11.6972222222222,10.6695328125,,,,,1900-05-10,130.0,1900-05-01,May,2474.68777874807,2011.0
2011-05-11,118.343055555556,22.8625,10.5208333333333,10.8399779513889,,,,,1900-05-11,131.0,1900-05-01,May,3008.4245795201,2011.0
2011-05-12,136.561111111111,28.4736111111111,9.1375,11.3644934027778,,,,,1900-05-12,132.0,1900-05-01,May,3786.70446779542,2011.0
2011-05-13,309.434722222222,136.976388888889,9.0625,11.5477767361111,,,,,1900-05-13,133.0,1900-05-01,May,5136.50635097605,2011.0
2011-05-14,0.273913043478261,267.013043478261,15.35,11.6656516666667,,,,,1900-05-14,134.0,1900-05-01,May,6988.63605570004,2011.0
2011-05-15,179.565277777778,276.407042253521,9.66111111111111,11.7121056597222,,,,,1900-05-15,135.0,1900-05-01,May,7967.51714493644,2011.0
2011-05-16,112.426388888889,207.980555555556,4.20138888888889,11.7614962152778,,,,,1900-05-16,136.0,1900-05-01,May,7431.16030597914,2011.0
2011-05-17,128.981944444444,201.371428571429,2.47142857142857,11.6155363194444,,,,,1900-05-17,137.0,1900-05-01,May,7071.74295788605,2011.0
2011-05-18,,,,,,,,,,,,,8771.35492917961,
2011-05-19,,,,,,,,,,,,,12693.4082632805,
2011-05-20,,,,,,,,,,,,,18729.6543625528,
2011-05-21,,,,,,,,,,,,,23279.8082756288,
2011-05-22,,,,,,,,,,,,,24241.1143415115,
2011-05-23,,,,,,,,,,,,,22741.2003842792,
2011-05-24,,,,,,,,,,,,,23436.1020373596,
2011-05-25,,,,,,,,,,,,,27197.2659340523,
2011-05-26,,,,,,,,,,,,,33042.7331228657,
2011-05-27,,,,,,,,,,,,,38201.0880869373,
2011-05-28,,,,,,,,,,,,,39668.6668644399,
2011-05-29,,,,,,,,,,,,,38589.8431094262,
2011-05-30,,,,,,,,,,,,,35272.072422322,
2011-05-31,,,,,,,,,,,,,31743.5316922932,
2011-06-01,,,,,,,,,,,,,34315.5218816959,
2011-06-02,,,,,,,,,,,,,47602.4438239472,
2011-06-03,,,,,,,,,,,,,51703.8082771737,
2011-06-04,,,,,,,,,,,,,44083.9132296248,
2011-06-05,,,,,,,,,,,,,45947.8584254981,
2011-06-06,,,,,1.691373559322035,0.08764141433139,0.13687689320388352,3.2805980010389604,,,,,61574.5084540044,
2011-06-06,,,,,0.9225673959938345,0.0,0.09390652427184484,3.1652873516883098,,,,,61574.5084540044,
2011-06-06,,,,,0.7177210169491525,0.0,0.13126718446601898,3.00986865038961,,,,,61574.5084540044,
2011-06-06,,,,,0.957972942989213,0.091260823772804,0.11264295145631055,3.1652873516883098,,,,,61574.5084540044,
2011-06-07,,,,,,,,,,,,,76901.7409972557,
2011-06-08,,,,,,,,,,,,,101352.514581009,
2011-06-09,,,,,,,,,,,,,129325.542207756,
2011-06-10,,,,,,,,,,,,,155470.074458131,
2011-06-11,,,,,,,,,,,,,171617.53618385,
2011-06-12,,,,,,,,,,,,,168242.790459847,
2011-06-13,,,,,,,,,,,,,171439.328144132,
2011-06-14,,,,,,,,,,,,,193355.245439267,
2011-06-15,,,,,,,,,,,,,201764.650597386,
2011-06-16,,,,,,,,,,,,,201546.170883649,
2011-06-17,,,,,,,,,,,,,201078.280748991,
2011-06-18,,,,,,,,,,,,,180955.920725134,
2011-06-19,,,,,,,,,,,,,161030.552429059,
2011-06-20,,,,,,,,,,,,,166631.299183816,
2011-06-21,,,,,,,,,,,,,181804.626361993,
2011-06-22,56.9607692307692,157.886111111111,4.50555555555556,16.4024084397933,,,,,1900-06-22,173.0,1900-06-01,June,193635.541911598,2011.0
2011-06-23,65.2847222222222,138.605555555556,5.05694444444444,16.0919355555556,,,,,1900-06-23,174.0,1900-06-01,June,192937.699440098,2011.0
2011-06-24,154.532352941176,50.4736111111111,3.32222222222222,15.6162061458333,,,,,1900-06-24,175.0,1900-06-01,June,186565.653310543,2011.0
2011-06-25,207.281944444444,131.366666666667,2.99027777777778,15.7909483680556,,,,,1900-06-25,176.0,1900-06-01,June,204726.605011938,2011.0
2011-06-26,203.045833333333,193.377777777778,2.73888888888889,16.1990051388889,,,,,1900-06-26,177.0,1900-06-01,June,224893.568064398,2011.0
2011-06-27,319.495833333333,244.930555555556,2.7,16.4868132291667,,,,,1900-06-27,178.0,1900-06-01,June,223739.7485332,2011.0
2011-06-28,236.448611111111,144.263888888889,2.24305555555556,16.6383388541667,,,,,1900-06-28,179.0,1900-06-01,June,146444.989445997,2011.0
2011-06-29,214.1375,217.916666666667,3.93055555555556,17.0199696527778,,,,,1900-06-29,180.0,1900-06-01,June,142222.845299986,2011.0
2011-06-30,330.273611111111,268.780555555556,5.40694444444444,17.3672158680556,,,,,1900-06-30,181.0,1900-06-01,June,140902.527850237,2011.0
2011-07-01,316.731944444444,195.113888888889,2.55277777777778,16.825179375,,,,,1900-07-01,182.0,1900-07-01,July,158287.604610128,2011.0
2011-07-02,353.672881355932,169.664406779661,2.4728813559322,17.3153761111111,,,,,1900-07-02,183.0,1900-07-01,July,174831.886005979,2011.0
2011-07-03,,,,,,,,,,,,,176856.894714026,
2011-07-04,260.163076923077,236.327142857143,3.82,17.9749588541667,,,,,1900-07-04,185.0,1900-07-01,July,166908.708078153,2011.0
2011-07-05,,,,,,,,,,,,,157911.856962943,
2011-07-06,,,,,1.3449049922958416,0.2153548617641525,0.1032186407766989,3.3457735854545447,,,,,151499.300264587,
2011-07-06,,,,,0.759196086286593,0.0,0.079489572815534,1.746465014025975,,,,,151499.300264587,
2011-07-06,,,,,1.99484967642527,0.358321534700019,0.112755145631068,2.48345046857143,,,,,151499.300264587,
2011-07-06,,,,,1.23615938366718,0.819537709234529,0.0869504854368934,3.68669202701299,,,,,151499.300264587,
2011-07-06,,,,,1.696431494607085,0.624089599398157,0.194432504854369,2.302964234805195,,,,,151499.300264587,
2011-07-06,,,,,1.8127640061633299,0.0995337596388943,0.08751145631067944,2.86949046857143,,,,,151499.300264587,
2011-07-06,,,,,1.5548093066255748,0.116079631371074,0.0877358446601943,2.24280215688312,,,,,151499.300264587,
2011-07-06,,,,,1.296854607087825,0.8949765431634379,0.0970479611650487,2.673963715324675,,,,,151499.300264587,
2011-07-06,,,,,1.231101448382125,0.160960308444612,0.19957594174757298,2.7040447542857153,,,,,151499.300264587,
2011-07-06,,,,,0.896771926040062,0.0523263193530185,0.19336666019417498,3.476124754285715,,,,,151499.300264587,
2011-07-06,,,,,1.1420817873651765,0.2662851231897685,0.03870699029126215,3.230462936103895,,,,,151499.300264587,
2011-07-06,,,,,2.06566077041602,0.12017473462478839,0.1704790485436895,3.2154224166233796,,,,,151499.300264587,
2011-07-07,,,,,,,,,,,,,145455.935036261,
2011-07-08,,,,,,,,,,,,,139441.487749982,
2011-07-09,,,,,,,,,,,,,133215.240243792,
2011-07-10,,,,,,,,,,,,,135220.363170773,
2011-07-11,,,,,,,,,,,,,138427.799532748,
2011-07-12,315.035294117647,252.948333333333,4.445,19.7869303282828,,,,,1900-07-12,193.0,1900-07-01,July,109331.758719807,2011.0
2011-07-13,276.616666666667,207.736111111111,2.98194444444444,18.6838132291667,,,,,1900-07-13,194.0,1900-07-01,July,,2011.0
2011-07-14,318.811111111111,72.4083333333333,5.93194444444444,18.2728441666667,,,,,1900-07-14,195.0,1900-07-01,July,125619.027803345,2011.0
2011-07-15,320.395833333333,206.526388888889,4.33888888888889,18.1448616666667,,,,,1900-07-15,196.0,1900-07-01,July,131434.266611214,2011.0
2011-07-16,313.015277777778,238.675,4.32222222222222,18.4582622916667,,,,,1900-07-16,197.0,1900-07-01,July,125399.430955063,2011.0
2011-07-17,324.724637681159,243.471014492754,5.93913043478261,18.8282915972222,,,,,1900-07-17,198.0,1900-07-01,July,104647.395003597,2011.0
2011-07-18,216.276388888889,248.327777777778,6.775,18.8074083333333,,,,,1900-07-18,199.0,1900-07-01,July,90622.1877253819,2011.0
2011-07-19,272.240277777778,251.108333333333,3.1,18.5299197916667,,,,,1900-07-19,200.0,1900-07-01,July,74060.3534951462,2011.0
2011-07-20,262.844444444444,223.465277777778,3.25138888888889,18.7997020486111,,,,,1900-07-20,201.0,1900-07-01,July,74787.6929958963,2011.0
2011-07-21,142.744444444444,230.065277777778,7.07638888888889,19.7281370138889,,,,,1900-07-21,202.0,1900-07-01,July,75453.1978600561,2011.0
2011-07-22,281.725,246.177777777778,4.13611111111111,19.2031557986111,,,,,1900-07-22,203.0,1900-07-01,July,63462.2679236096,2011.0
2011-07-23,213.090277777778,216.797014925373,2.51044776119403,19.0426779166667,,,,,1900-07-23,204.0,1900-07-01,July,63622.6216893549,2011.0
2011-07-24,149.198611111111,160.152777777778,3.07638888888889,20.0849159375,,,,,1900-07-24,205.0,1900-07-01,July,57105.6568144519,2011.0
2011-07-25,165.855555555556,87.6,4.52638888888889,19.6179287152778,,,,,1900-07-25,206.0,1900-07-01,July,41402.4062318459,2011.0
2011-07-26,208.818055555556,178.173611111111,4.00555555555556,19.8282942013889,,,,,1900-07-26,207.0,1900-07-01,July,25097.811757608,2011.0
2011-07-27,288.469444444444,265.658333333333,4.17222222222222,20.5960060763889,1.999907611710325,0.0645806056046645,0.117923300970874,9.783115923116881,1900-07-27,208.0,1900-07-01,July,16421.149767727,2011.0
2011-07-27,288.469444444444,265.658333333333,4.17222222222222,20.5960060763889,0.6853502311248075,0.25180748542411147,0.118946932038835,5.39128423480519,1900-07-27,208.0,1900-07-01,July,16421.149767727,2011.0
2011-07-27,288.469444444444,265.658333333333,4.17222222222222,20.5960060763889,1.29685460708783,0.36917976302426203,0.16702213592233,4.203083195844155,1900-07-27,208.0,1900-07-01,July,16421.149767727,2011.0
2011-07-27,288.469444444444,265.658333333333,4.17222222222222,20.5960060763889,0.9933784899845914,0.775070678954298,0.167975786407767,4.283299299740261,1900-07-27,208.0,1900-07-01,July,16421.149767727,2011.0
2011-07-28,286.918055555556,158.419444444444,3.11805555555556,20.0765200694444,,,,,1900-07-28,209.0,1900-07-01,July,15336.5405124238,2011.0
2011-07-29,38.2285714285714,167.818367346939,5.6734693877551,20.4734348611111,,,,,1900-07-29,210.0,1900-07-01,July,14288.2277375989,2011.0
2011-07-30,289.363888888889,241.434722222222,4.09722222222222,20.5594772569444,,,,,1900-07-30,211.0,1900-07-01,July,11874.5989691433,2011.0
2011-07-31,297.9125,233.294444444444,2.80833333333333,20.3332229513889,,,,,1900-07-31,212.0,1900-07-01,July,,2011.0
2011-08-01,265.804166666667,218.076388888889,3.71666666666667,20.6549429513889,,,,,1900-08-01,213.0,1900-08-01,August,,2011.0
2011-08-02,259.642253521127,224.928169014084,3.87323943661972,19.9800253125,,,,,1900-08-02,214.0,1900-08-01,August,,2011.0
2011-08-03,258.4125,142.320833333333,3.2625,19.2600459375,,,,,1900-08-03,215.0,1900-08-01,August,,2011.0
2011-08-04,254.643055555555,56.025,4.225,19.3992486805556,,,,,1900-08-04,216.0,1900-08-01,August,,2011.0
2011-08-05,243.42676056338,157.230985915493,3.33098591549296,19.5843174305556,,,,,1900-08-05,217.0,1900-08-01,August,,2011.0
2011-08-06,162.25,204.408333333333,5.31111111111111,19.9111904856602,,,,,1900-08-06,218.0,1900-08-01,August,,2011.0
2011-08-07,42.4611111111111,175.773611111111,7.18333333333333,20.1080696527778,,,,,1900-08-07,219.0,1900-08-01,August,,2011.0
2011-08-08,193.406944444444,192.161111111111,2.41527777777778,19.9216176736111,,,,,1900-08-08,220.0,1900-08-01,August,25705.690916688,2011.0
2011-08-09,247.161111111111,150.375,3.99166666666667,19.6276204513889,,,,,1900-08-09,221.0,1900-08-01,August,30774.7774086682,2011.0
2011-08-10,260.872222222222,235.772222222222,5.03888888888889,19.7389348263889,,,,,1900-08-10,222.0,1900-08-01,August,39406.283523449,2011.0
2011-08-11,282.880555555556,265.748611111111,3.36388888888889,19.9276994097222,,,,,1900-08-11,223.0,1900-08-01,August,48168.4625428567,2011.0
2011-08-12,293.797222222222,265.3625,3.45694444444444,19.7863819791667,,,,,1900-08-12,224.0,1900-08-01,August,55295.1637737853,2011.0
2011-08-13,258.801388888889,233.9625,2.97222222222222,19.7103938888889,,,,,1900-08-13,225.0,1900-08-01,August,56710.0588004829,2011.0
2011-08-14,94.5097222222222,154.983333333333,4.81666666666667,19.9542270138889,,,,,1900-08-14,226.0,1900-08-01,August,,2011.0
2011-08-15,34.2486111111111,132.718055555556,7.06111111111111,20.1130726736111,,,,,1900-08-15,227.0,1900-08-01,August,,2011.0
2011-08-16,126.398550724638,239.613888888889,2.7875,19.8198543402778,,,,,1900-08-16,228.0,1900-08-01,August,,2011.0
2011-08-17,281.3125,235.525,3.17916666666667,19.5979517361111,,,,,1900-08-17,229.0,1900-08-01,August,,2011.0
2011-08-18,259.254166666667,212.329166666667,5.65555555555556,19.6884052430556,,,,,1900-08-18,230.0,1900-08-01,August,,2011.0
2011-08-19,240.869444444444,200.958333333333,4.60138888888889,20.4845326388889,,,,,1900-08-19,231.0,1900-08-01,August,,2011.0
2011-08-20,260.527692307692,184.678461538462,3.92307692307692,20.1349361228839,0.4926428967642525,0.661834869287192,0.1520653203883495,1.816654104935065,1900-08-20,232.0,1900-08-01,August,80006.7891678413,2011.0
2011-08-21,322.443181818182,195.244444444444,6.61777777777778,20.8619476041667,,,,,1900-08-21,233.0,1900-08-01,August,76610.7353175353,2011.0
2011-08-22,250.8875,257.551388888889,5.15,21.4259541319444,,,,,1900-08-22,234.0,1900-08-01,August,75712.8124280435,2011.0
2011-08-23,260.783098591549,257.365714285714,4.45571428571429,20.7197059045477,,,,,1900-08-23,235.0,1900-08-01,August,80235.9899275494,2011.0
2011-08-24,268.657746478873,199.625352112676,6.12535211267606,20.4538093402778,,,,,1900-08-24,236.0,1900-08-01,August,79269.5622441697,2011.0
2011-08-25,222.658333333333,195.6125,8.16111111111111,20.6843758680556,,,,,1900-08-25,237.0,1900-08-01,August,77762.587646649,2011.0
2011-08-26,253.723611111111,236.486111111111,4.23888888888889,20.8793275694444,,,,,1900-08-26,238.0,1900-08-01,August,88318.0863454103,2011.0
2011-08-27,92.7140845070423,140.594366197183,3.48169014084507,20.584975625,,,,,1900-08-27,239.0,1900-08-01,August,101847.611138158,2011.0
2011-08-28,86.0071428571429,166.289,15.405,20.2903486458333,,,,,1900-08-28,240.0,1900-08-01,August,94641.4366935319,2011.0
2011-08-29,232.067647058824,252.271739130435,7.18478260869565,20.6133409027778,,,,,1900-08-29,241.0,1900-08-01,August,67984.9213811251,2011.0
2011-08-30,245.566666666667,157.947222222222,3.26527777777778,19.7711395138889,,,,,1900-08-30,242.0,1900-08-01,August,48042.053752108,2011.0
2011-08-31,232.443055555556,177.951388888889,2.88055555555556,19.8933741319444,,,,,1900-08-31,243.0,1900-08-01,August,40614.349979249,2011.0
2011-09-01,219.1,72.5597222222222,3.32777777777778,20.1037752777778,,,,,1900-09-01,244.0,1900-09-01,September,36097.6375480958,2011.0
2011-09-02,238.114285714286,53.9471428571429,3.97571428571429,19.8711348263889,,,,,1900-09-02,245.0,1900-09-01,September,38761.0684254379,2011.0
2011-09-03,223.458333333333,238.125,6.19583333333333,20.0001603819445,,,,,1900-09-03,246.0,1900-09-01,September,37334.4222453229,2011.0
2011-09-04,153.381944444444,216.901388888889,7.7125,20.390958125,,,,,1900-09-04,247.0,1900-09-01,September,35588.3800949916,2011.0
2011-09-05,204.784722222222,200.988888888889,7.175,20.3417852777778,,,,,1900-09-05,248.0,1900-09-01,September,37584.5630599506,2011.0
2011-09-06,37.675,90.3041666666667,7.41666666666667,20.3269986111111,,,,,1900-09-06,249.0,1900-09-01,September,37913.2805857541,2011.0
2011-09-07,44.8205882352941,70.5058823529412,5.25,19.5935069097222,,,,,1900-09-07,250.0,1900-09-01,September,31372.7170894837,2011.0
2011-09-08,105.397222222222,54.0083333333333,5.27916666666667,19.5343246180556,,,,,1900-09-08,251.0,1900-09-01,September,23605.9891068001,2011.0
2011-09-09,166.056060606061,96.7446153846154,6.02,19.4328506597222,,,,,1900-09-09,252.0,1900-09-01,September,20200.8145860728,2011.0
2011-09-10,229.331944444444,135.316666666667,4.1,19.5756874652778,,,,,1900-09-10,253.0,1900-09-01,September,19737.7280265252,2011.0
2011-09-11,213.030555555556,120.763888888889,4.82777777777778,19.3348297222222,,,,,1900-09-11,254.0,1900-09-01,September,23197.9505699576,2011.0
2011-09-12,168.180555555556,229.641666666667,4.57777777777778,19.6306803284314,0.5381643143297382,0.37590152341546,0.19873448543689348,5.51160839064935,1900-09-12,255.0,1900-09-01,September,27604.0826657625,2011.0
2011-09-13,164.7875,226.659375,6.3703125,20.1045414583333,,,,,1900-09-13,256.0,1900-09-01,September,29374.8490933391,2011.0
2011-09-14,213.427777777778,217.347222222222,6.82222222222222,20.1704352430556,,,,,1900-09-14,257.0,1900-09-01,September,29269.6213623848,2011.0
2011-09-15,167.225,239.202777777778,5.2,20.3512463194444,,,,,1900-09-15,258.0,1900-09-01,September,28541.0439274186,2011.0
2011-09-16,232.988888888889,320.158333333333,5.25277777777778,19.7462434027778,,,,,1900-09-16,259.0,1900-09-01,September,24912.0930417394,2011.0
2011-09-17,207.022222222222,76.7645833333333,3.67847222222222,19.0675443347339,1.2455285751634,0.19372567188755,0.0,8.03569472655738,1900-09-17,260.0,1900-09-01,September,20938.7091831784,2011.0
2011-09-18,110.698611111111,66.8694444444445,5.94027777777778,18.2964469444444,,,,,1900-09-18,261.0,1900-09-01,September,21317.0530880715,2011.0
2011-09-19,172.520833333333,54.5263888888889,4.81666666666667,18.1927730555556,,,,,1900-09-19,262.0,1900-09-01,September,24858.2551995187,2011.0
2011-09-20,104.965277777778,213.505555555556,6.15555555555556,18.160638125,,,,,1900-09-20,263.0,1900-09-01,September,28243.0452719785,2011.0
2011-09-21,186.533098591549,204.067605633803,3.31549295774648,18.3364900272704,1.2004732810457535,0.3018197749665325,0.03770265505984765,5.057772322185794,1900-09-21,264.0,1900-09-01,September,27131.6192049015,2011.0
2011-09-21,186.533098591549,204.067605633803,3.31549295774648,18.3364900272704,0.799981777777778,0.1979120373493975,0.0,5.14144948065574,1900-09-21,264.0,1900-09-01,September,27131.6192049015,2011.0
2011-09-21,186.533098591549,204.067605633803,3.31549295774648,18.3364900272704,1.250534718954245,0.1918471745649265,0.062006441784548394,6.85437013639344,1900-09-21,264.0,1900-09-01,September,27131.6192049015,2011.0
